NN,l1,RF,XGBoost,true
0.0778871476650238,0.07226084781975961,0.08475416889481427,0.08043422,0
0.2554899752140045,0.23884305286105226,0.24380998540618826,0.23016976,0
0.07789039611816406,0.07226084781975961,0.08475416889481427,0.08043422,0
0.9921514987945557,0.9418095036392812,0.904566559944102,0.9797974,1
0.40037107467651367,0.4289628725250296,0.46077490388335945,0.467522,0
0.11873814463615417,0.13184065984029256,0.1760906559663907,0.116536565,0
0.42900171875953674,0.4793608162439019,0.4361913043526755,0.3638223,0
0.05241769552230835,0.10919576556947408,0.1676992850637023,0.15583165,0
0.13370904326438904,0.14325729640220458,0.19222710053965536,0.18556738,0
0.01260519027709961,0.03415276200636809,0.133136691033832,0.12850131,0
0.07103922963142395,0.06262512045714841,0.11850309075915931,0.07831137,0
0.05074656009674072,0.03794240714178171,0.056520075169668546,0.05471215,0
0.18343278765678406,0.15665627223818085,0.10025962072070713,0.06813283,0
0.3005690574645996,0.4281688024350019,0.4453403562461453,0.51533484,1
0.043906211853027344,0.10206756826353455,0.1725420634229549,0.16191599,0
0.1663643717765808,0.2260401616565945,0.24015568578091495,0.23016976,0
0.14421957731246948,0.14924677211775225,0.08049511165992172,0.08982171,1
0.11141660809516907,0.11818479257780164,0.07697864501805816,0.07131552,0
0.12200841307640076,0.12456385510121959,0.07419470312393493,0.07748278,0
0.01703345775604248,0.05623205400087214,0.07284588904211783,0.061353773,0
0.9099738597869873,0.5184365112465479,0.40177727102619554,0.21718322,1
0.028952717781066895,0.04361087317198425,0.110680524140634,0.04518403,0
0.028952807188034058,0.04361087317198425,0.110680524140634,0.04518403,0
0.08212533593177795,0.07421884183122235,0.0947464660632235,0.21624877,0
0.051829248666763306,0.06761632727961155,0.06466262409183059,0.074829176,0
0.09537407755851746,0.08357303458414161,0.0676857816663912,0.09639774,0
0.1591554582118988,0.13298314267507835,0.21281285041600226,0.28414014,1
0.1805470585823059,0.17470664841127173,0.2308991510444216,0.24085468,0
0.024953216314315796,0.04219297540445471,0.05618105280381035,0.03719815,0
0.06614086031913757,0.07824306831453617,0.06367022702344499,0.07416607,0
0.25029778480529785,0.30555548928558474,0.3294983939159483,0.30613932,0
0.13889622688293457,0.15352694905699588,0.17513530113099754,0.1448662,0
0.23212659358978271,0.24380964857692175,0.34414576120124435,0.3285231,0
0.16411513090133667,0.16355181021989904,0.1636627432426799,0.1448662,0
0.24088117480278015,0.26189457774087443,0.31509409358709206,0.31621993,0
0.9993369579315186,0.5727120198867865,0.3846475740359496,0.28697112,1
0.08782052993774414,0.14012901157958083,0.4450587387643797,0.2769657,0
0.15544676780700684,0.16824154788422324,0.17376048473630065,0.17698519,0
0.02321600914001465,0.03698235949145718,0.053909855398096757,0.026534004,0
0.07163688540458679,0.06538114649515778,0.06785495028118152,0.10000064,0
0.3536728620529175,0.3374391785894349,0.4172492926664584,0.32226357,1
0.12103608250617981,0.10728383395676824,0.08076186980538955,0.068453796,0
0.8453829288482666,0.948889195246775,0.6756173125207156,0.82962567,1
0.2316007912158966,0.280745625663232,0.21027402675179516,0.14023793,1
0.2671511173248291,0.31901105382233097,0.3155153866120414,0.23110528,0
0.14967557787895203,0.15055719696474282,0.1625684328268653,0.15834531,0
0.9996784925460815,0.9911313140366933,0.9934627883630972,0.9352154,1
0.08765196800231934,0.08906314960398688,0.10658112185685714,0.075760275,0
0.19151157140731812,0.21138142114860042,0.17663015742156488,0.20011574,0
0.17143356800079346,0.1446055075067756,0.21396254334794734,0.23755977,1
0.12283867597579956,0.08099289060206719,0.0763044027120496,0.10126856,0
0.24592819809913635,0.21715776543811802,0.20338701372403276,0.22297329,0
0.07061320543289185,0.08578875744995318,0.19443948543039202,0.14290392,0
0.2842400074005127,0.2807211861336285,0.22370618676589443,0.19786198,1
0.28930604457855225,0.3422312193305347,0.2966254537062784,0.3029779,0
0.3033081293106079,0.36178759797534926,0.2829569437769567,0.2982914,0
0.18554776906967163,0.35245770491581374,0.21336464303391361,0.20276377,0
0.9999296069145203,0.9985527967929747,0.9941788914145387,0.94680095,1
0.3572728633880615,0.27207664530803743,0.21645516722570293,0.2811033,1
0.2083212435245514,0.13609341360973726,0.10241038416808569,0.11194533,0
0.2622501254081726,0.19517388689300022,0.24069318474087378,0.19591537,0
0.2424059510231018,0.3247392553136584,0.24053807313273548,0.22435044,1
0.1949499547481537,0.20098490171682745,0.21991647857131652,0.19466852,1
0.10152286291122437,0.08750993627085692,0.15009513839740826,0.08633504,0
0.1252833604812622,0.07464131892555405,0.08824835641130502,0.042761773,0
0.22622692584991455,0.3000657044197907,0.3499068733062564,0.34320757,0
0.3913428485393524,0.3530551481849089,0.3117087333320123,0.31719673,1
0.22892725467681885,0.16385886228463273,0.10855289286593767,0.12114112,0
0.12466353178024292,0.09082168445502632,0.0827227749840084,0.066528976,0
0.2437499463558197,0.17406385915537648,0.3106728223148748,0.26341912,0
0.1720195710659027,0.16701878736896794,0.20054068197855984,0.14304127,0
0.2229575514793396,0.20307669440287435,0.27830332364736954,0.3264734,1
0.20508047938346863,0.2012768322394997,0.20126543225975518,0.20413893,1
0.1504504680633545,0.09220394970945858,0.08190823427704054,0.04547901,0
0.14233729243278503,0.10762258978979601,0.13569808309694678,0.075760275,0
0.13295021653175354,0.10762258978979601,0.1358848258550626,0.075760275,0
0.13022354245185852,0.07909656044637835,0.0591871963887604,0.052415397,1
0.505156934261322,0.48531450521518066,0.4703870636639603,0.5013511,1
0.6059792041778564,0.5983341351207563,0.4107240488228071,0.352332,1
0.37284982204437256,0.2903560769772945,0.31111188495264863,0.32006106,0
0.4374857544898987,0.4152049167578729,0.25918581485892994,0.32121906,0
0.1991073489189148,0.12429412067594503,0.08794897788024596,0.13483529,0
0.1495220959186554,0.13040895083586826,0.2765295027838363,0.15595768,0
0.17931398749351501,0.12223597300480382,0.1629933183965596,0.10660689,0
0.2791210412979126,0.24225199296762218,0.18615619189872823,0.15914157,0
0.245846688747406,0.1786490964880061,0.19173594602323885,0.1768794,0
0.03833016753196716,0.066910961226428,0.06058956126525381,0.055276938,0
0.08357048034667969,0.06207324113970573,0.11066086709414509,0.07461584,0
0.09927856922149658,0.062199906228575005,0.07406630056938918,0.09737711,0
0.1258910596370697,0.09874484588271987,0.18818386679511268,0.10406838,0
0.20317289233207703,0.16215294298136,0.18735660430444276,0.17776701,0
0.9997184872627258,0.9999434827409067,0.946032870141349,0.94466466,1
0.2292259931564331,0.18138948159912172,0.13925181844966308,0.1477753,0
0.15684610605239868,0.20507412450989917,0.14823730374094762,0.18206316,0
0.16892945766448975,0.23558041167653845,0.17384057303355288,0.21527816,0
0.21445873379707336,0.16337184869980317,0.15465595780780458,0.15061311,0
0.14160341024398804,0.10367038501076707,0.08326401978643468,0.04846931,0
0.2236279845237732,0.22362135372707712,0.19212505613329237,0.14398247,0
0.24598219990730286,0.2023001736732464,0.15851251509010802,0.17884219,0
0.3085072338581085,0.35075146094124493,0.27472823440088684,0.34903204,0
0.29706674814224243,0.35075146094124493,0.27472823440088684,0.27388176,0
0.36132264137268066,0.42406801525766324,0.3602902956391721,0.3887036,0
0.02750563621520996,0.03714712084693626,0.06215756234401098,0.034158878,0
0.10837623476982117,0.0329627245678397,0.06446649393545371,0.09281405,0
0.32410573959350586,0.3218853384239472,0.20930357376863534,0.19044164,1
0.5021409392356873,0.5714970931067036,0.43359995549048286,0.62647426,1
0.06521984934806824,0.07930936270603457,0.053729635884014526,0.046707936,0
0.08162811398506165,0.07689081415205418,0.10548325322806969,0.06632172,0
0.09765669703483582,0.16287884344036832,0.13725179276321858,0.15050444,1
0.1935829520225525,0.3730387149583336,0.3437060952706547,0.39913222,0
0.22695767879486084,0.2629766757551501,0.21327734847633598,0.22480875,0
0.044486433267593384,0.030593867947584893,0.06716103766852125,0.06591532,0
0.030736029148101807,0.0561192459852093,0.07307727994689474,0.061117522,0
0.0343705415725708,0.0313628291655632,0.046043790471647514,0.036347777,0
0.06836557388305664,0.1177696039776607,0.3525357072654198,0.22032888,1
0.2314486801624298,0.2743650922850705,0.25563382736487716,0.31616184,0
0.5211350321769714,0.6058341891161545,0.4590827076421029,0.5671172,1
0.07296404242515564,0.07610360901027194,0.05532572446097252,0.0551291,0
0.9853078126907349,0.97326142274139,0.9673220640650735,0.9147638,1
0.20448827743530273,0.17293071749672104,0.16983605876896543,0.19034529,0
0.19712597131729126,0.20015884694262567,0.17354750285897985,0.121158704,0
0.47882166504859924,0.5174364495256963,0.36623171017646944,0.4576774,0
0.22838416695594788,0.1849093760527887,0.16454686346861935,0.18342648,0
0.2631140351295471,0.31408708648336975,0.1998711767099737,0.22313736,1
0.014331698417663574,0.016352402292428896,0.15912434645954293,0.056917872,0
0.054143309593200684,0.07496599609961775,0.06864022541512248,0.082186565,0
0.015016525983810425,0.026831377511689247,0.09843312833997905,0.024972126,0
0.2491694986820221,0.24499147227975815,0.2053953581064885,0.15082754,0
0.038621336221694946,0.026509012014357996,0.04821298535678141,0.031956952,0
0.3923949599266052,0.3275883087020388,0.282735454503522,0.29302895,0
0.07800465822219849,0.039278347892785205,0.05954146491694415,0.043639828,0
0.1045965850353241,0.06432086799224947,0.0752331499685658,0.072229706,0
0.9998313188552856,0.9980009229308566,0.9934627883630972,0.9369736,1
0.1642603874206543,0.18677622346988068,0.18249176727986582,0.13837704,0
0.1276189088821411,0.08383825324913712,0.07131241504882002,0.051675975,0
0.33641675114631653,0.4067573824108537,0.2994503899684467,0.3581959,1
0.08195805549621582,0.1928481383869878,0.1931086755688827,0.12827034,0
0.10775187611579895,0.07873580337310351,0.1149971199271914,0.054943502,0
0.12388333678245544,0.15967858023930218,0.23927770642354634,0.18193805,0
0.07812386751174927,0.08238385969329264,0.05114675407462841,0.049159754,0
0.11995801329612732,0.3512270952334549,0.386443717511947,0.42104867,0
0.03264397382736206,0.0560122012736454,0.07326009910372404,0.061117522,0
0.018927663564682007,0.031715072534167395,0.05864384100090842,0.028855141,0
0.15044695138931274,0.12685451899780173,0.08139369812330965,0.03579725,0
0.10573235154151917,0.15145716145996546,0.12867380404476852,0.09010978,0
0.06297048926353455,0.06897528614770605,0.07861620755108274,0.065578416,0
0.39439696073532104,0.4330955773941285,0.290760963609304,0.3717264,0
0.23745939135551453,0.08864020243461802,0.06386735091061786,0.05436011,0
0.9989758133888245,0.9996931352210854,0.7793847324030393,0.9630841,1
0.069673091173172,0.14902841255062188,0.0805187665354639,0.0652682,0
0.1671125292778015,0.20076624208480434,0.18385983224797556,0.20261516,0
0.1520584523677826,0.1705689663642961,0.17120116081570244,0.11020056,1
0.11769947409629822,0.09712105764878326,0.1609894061478348,0.087419026,0
0.05993300676345825,0.043628581654724906,0.0675279805260678,0.028976511,0
0.9982854127883911,0.9253782677671948,0.9885514689512618,0.8809045,1
0.16365393996238708,0.16117599191002022,0.16547798734069818,0.18348199,1
0.21718475222587585,0.1972388725771697,0.22713809472929913,0.20095651,0
0.08633124828338623,0.048321084903263874,0.07328834101024327,0.066162854,0
0.09424793720245361,0.09355808486230584,0.11074197040603467,0.07642466,0
0.2628401517868042,0.08690902413501117,0.1016960497191013,0.06632172,0
0.19055113196372986,0.2251447373984533,0.18792695906479112,0.21227786,0
0.12154176831245422,0.10626556053284503,0.08086694746512892,0.09380342,0
0.12770086526870728,0.07820615061144383,0.060753778256774464,0.041139692,0
0.9978374242782593,0.9729007332748296,0.9941788914145387,0.9510104,1
0.06986585259437561,0.09636475444532973,0.16643225802239392,0.13151768,0
0.27291375398635864,0.09131379336178527,0.10314814888718424,0.06573892,0
0.24743077158927917,0.2539885800655234,0.18020583554606548,0.22441252,0
0.2632840573787689,0.3021060966019291,0.25129143571811813,0.23938507,1
0.01253896951675415,0.590424395005421,0.38184145500896166,0.37471426,0
0.0586467981338501,0.058194827958808336,0.06293735927444354,0.036273725,0
0.16620555520057678,0.10406257343965114,0.05773631088446421,0.06102649,0
0.1175830066204071,0.07157651399018716,0.05518816230651743,0.052415397,0
0.2266603410243988,0.17081289795633214,0.17981515308463372,0.15834531,0
0.011654704809188843,0.5610693656450244,0.3734388753154082,0.36895376,0
0.15343618392944336,0.17025987133415763,0.21003692893158882,0.23481032,1
0.3040134310722351,0.9110910632268853,0.6164293371072163,0.18390922,1
0.05302983522415161,0.04552841624148303,0.05719014932147003,0.048915714,0
0.1286252737045288,0.18765501643077992,0.18132274786153096,0.18304063,0
0.14533394575119019,0.28880452247489197,0.2949681141650562,0.32642385,0
0.1480616331100464,0.1339628469670908,0.1519047322219359,0.11282969,0
0.04884621500968933,0.038096154593558355,0.07036481560617225,0.03431588,0
0.9920709133148193,0.9887302200335963,0.9101362054616803,0.9528378,1
0.20593717694282532,0.17372343522638792,0.14914139067089185,0.1766205,0
0.28159672021865845,0.285764784606402,0.24587910339292385,0.2622217,0
0.05528831481933594,0.053001599388848165,0.06563821167844464,0.086743586,0
0.1228283941745758,0.1301098513769595,0.15211390907098593,0.11282969,0
0.05712506175041199,0.060551861644818294,0.07197763633488208,0.06093559,0
0.061208128929138184,0.061773314381056196,0.0665907907457168,0.06093559,0
0.07529419660568237,0.06728982294694995,0.059836984697992666,0.050235167,0
0.23317155241966248,0.21196763016332942,0.18152313262935618,0.1693369,1
0.34774768352508545,0.36903256069834756,0.2802374308596593,0.22405422,0
0.07078787684440613,0.05132269138574723,0.08179485278146072,0.05663967,0
0.9995571970939636,0.9997718595979762,0.9544485839834693,0.8506488,1
0.02449578046798706,0.022476311025918256,0.0851313420581998,0.036036342,0
0.1387799084186554,0.13753246235413405,0.1775252788968654,0.15292618,0
0.06267020106315613,0.053912397714213744,0.05961756589986393,0.051377684,0
0.05496600270271301,0.06234189577520373,0.1138008335471875,0.08286461,0
0.11653205752372742,0.12526857509733574,0.16912709547614957,0.1776287,0
0.021047890186309814,0.03659444950101325,0.06904641309184263,0.052494306,1
0.12282857298851013,0.09590078790326549,0.06552736453427399,0.09349768,0
0.07426157593727112,0.06141463265505269,0.06537703471813977,0.08698024,0
0.14197787642478943,0.19179679493319338,0.15903054341498546,0.19277906,0
0.13142549991607666,0.12902073581571258,0.16783154006875028,0.1776287,0
0.2302343249320984,0.25300436318416647,0.23983838775937502,0.19780253,0
0.07311591506004333,0.0681729241331671,0.06947509794273052,0.053421482,0
0.07078221440315247,0.10100590255302001,0.07399817614798408,0.054913554,0
0.05148479342460632,0.07908963146406546,0.08422039214239259,0.037549105,0
0.2912510633468628,0.43497996763779423,0.3038642162861586,0.29017007,0
0.0997956395149231,0.09326782530460848,0.08682060984380949,0.11256014,0
0.23262056708335876,0.3004704998442091,0.2048365245456199,0.20679052,0
0.20159035921096802,0.25986553149181746,0.28260022925181283,0.4692791,0
0.23875030875205994,0.31212818357167893,0.2217151154618876,0.24459428,0
0.11292999982833862,0.10393378106723822,0.06047805014523604,0.06434134,1
0.18853291869163513,0.31217625029511786,0.3955759240786913,0.38917327,1
0.07354587316513062,0.07975672553733905,0.08643203580402439,0.097704194,0
0.9292850494384766,0.9543012068615003,0.9582535689391201,0.919062,1
0.17387303709983826,0.26251294086368204,0.1734879877912759,0.19206108,0
0.18067967891693115,0.22791049312659128,0.1506494981203456,0.19162542,0
0.16133084893226624,0.22201551160617936,0.1506494981203456,0.19162542,0
0.02534589171409607,0.04078804175615834,0.07373401367928473,0.08848802,0
0.0338173508644104,0.05283030840779364,0.07726072201238093,0.067815505,0
0.12555158138275146,0.13596034634168014,0.1522036087015778,0.09595232,0
0.06493541598320007,0.09581292180649309,0.09449353645052808,0.07433717,0
0.9993526935577393,0.625100019504506,0.39013707243497164,0.2628249,1
0.12242123484611511,0.17364859916718556,0.08840967995371736,0.11143607,0
0.06557983160018921,0.0954765799705463,0.0889760084331633,0.07126395,0
0.06702819466590881,0.085661705466759,0.14116522791738773,0.076160215,1
0.743848443031311,0.9709426579919564,0.9299680554005653,0.8939854,1
0.11842605471611023,0.2097080903207445,0.25422738840937464,0.31128874,0
0.14595285058021545,0.21536674737745765,0.25328919025188285,0.31128874,0
0.10067534446716309,0.14589883149779562,0.10844598430651535,0.119291216,0
0.12580469250679016,0.2334083483576466,0.1707279424232887,0.17636472,0
0.06985217332839966,0.12498140918116754,0.11344811724785693,0.069936536,0
0.05225566029548645,0.08607697836525183,0.08185530181378048,0.065772235,0
0.09864035248756409,0.19659132057901527,0.19312355629522462,0.19757777,0
0.0866437554359436,0.14268199611620921,0.09128935749712272,0.12347078,1
0.06861627101898193,0.14728688952441954,0.12153428379539043,0.18394503,0
0.048784077167510986,0.07988062325622575,0.09122075770318451,0.080381826,0
0.12867069244384766,0.2334083483576466,0.17093711927233876,0.17636472,0
0.2050364911556244,0.33891666176026175,0.19375480139071508,0.21705459,0
0.07267153263092041,0.07571458952113413,0.07478316170116212,0.041139692,0
0.029642492532730103,0.06643404676434744,0.14931306640775024,0.16708086,0
0.13288477063179016,0.18667964721831526,0.10556885275079937,0.16064554,0
0.24944213032722473,0.31799426517967805,0.2109695167689915,0.29168728,0
0.43970152735710144,0.5460656164703057,0.4600963465082451,0.84766513,1
0.13391610980033875,0.17345293333016162,0.1337511327360539,0.18249996,1
0.09474325180053711,0.1573865837204816,0.12262923598474487,0.14598724,0
0.0685153603553772,0.07860442025852335,0.11401933305336923,0.07193399,0
0.9996771812438965,0.9991916566550615,0.947699969288697,0.9506511,1
0.010767310857772827,0.08038652806470228,0.12351254858789186,0.08282162,0
0.04296901822090149,0.06721026742822038,0.07975029811058926,0.03455561,0
0.11381477117538452,0.25038716434951014,0.12862757779224301,0.21153226,0
0.048838019371032715,0.11996489516492477,0.1512746603626506,0.139869,1
0.22214069962501526,0.4382048367459541,0.3170453206922954,0.27669275,0
0.09403383731842041,0.14483389711688072,0.10248420738274233,0.14169852,1
0.05710938572883606,0.10408836741435129,0.1941057880544667,0.19184437,0
0.03346890211105347,0.0602680697913953,0.149561047962891,0.08340147,0
0.36425501108169556,0.362617760272775,0.3245335315748774,0.51223534,0
0.9754816889762878,0.9735138505061858,0.9553684595260248,0.949988,1
0.06760448217391968,0.11066542364704764,0.06903312360090837,0.1323528,0
0.25971704721450806,0.4181353423595697,0.1801783308569589,0.16830038,1
0.09475788474082947,0.14677394507232155,0.10909131719683177,0.08523593,0
0.06091693043708801,0.09263140129055795,0.09261080394881001,0.115678474,0
0.017029374837875366,0.05528546342555196,0.1671449988933107,0.14940833,0
0.007137089967727661,0.01687114642287227,0.06663846051474638,0.039065786,0
0.1580711305141449,0.288389541102938,0.19409877673897802,0.1564762,1
0.07228615880012512,0.13925476740241077,0.12934110560741338,0.16947065,0
0.019164294004440308,0.03557276428691554,0.05902232937544277,0.050244104,0
0.9996384382247925,0.7428539841678021,0.20338686003142112,0.35335612,1
0.22334975004196167,0.36343991396435077,0.20238812668187736,0.17843837,0
0.22029417753219604,0.3566710448785471,0.1824872412893441,0.18899378,0
0.14723777770996094,0.18393566142580536,0.15699908539507146,0.15892571,0
0.0855875313282013,0.09957759729814726,0.12114660317882917,0.139869,1
